27,2013-10-01,1,MOVE,13942.1038,220.0,06:48:00,11:51:00,4,1|2013-10-01 06:48:00|9.10473383|80.32675029;2|2013-10-01 09:29:00|9.122700054|80.45251386;3|2013-10-01 10:28:00|9.10473383|80.32675029;4|2013-10-01 11:51:00|9.158632502|80.28183473
27,2013-10-01,2,STAY,0.0,109.0,11:51:00,13:40:00,2,1|2013-10-01 11:51:00|9.158633|80.281835
27,2013-10-01,3,MOVE,0.0,0.0,13:40:00,14:11:00,2,1|2013-10-01 13:40:00|9.158632502|80.28183473;2|2013-10-01 14:11:00|9.10473383|80.32675029
27,2013-10-01,4,STAY,0.0,180.0,14:11:00,17:11:00,2,1|2013-10-01 14:11:00|9.104734|80.32675
27,2013-10-01,5,MOVE,25268.7353,43.0,17:11:00,17:54:00,2,1|2013-10-01 17:11:00|9.10473383|80.32675029;2|2013-10-01 17:54:00|9.257446734|80.15607116
28,2013-10-01,1,STAY,0.0,222.0,06:43:00,10:25:00,5,1|2013-10-01 06:43:00|6.903871|80.919636
28,2013-10-01,2,MOVE,990.9654,8.0,10:25:00,10:43:00,3,1|2013-10-01 10:25:00|6.90387139|80.91963568;2|2013-10-01 10:33:00|6.90387139|80.91065257;3|2013-10-01 10:43:00|6.90387139|80.91963568
28,2013-10-01,3,STAY,0.0,122.0,10:43:00,12:45:00,8,1|2013-10-01 10:43:00|6.903871|80.919636
28,2013-10-01,4,MOVE,18743.3302,29.0,12:45:00,13:19:00,5,1|2013-10-01 12:45:00|6.90387139|80.91963568;2|2013-10-01 12:47:00|6.90387139|80.91065257;3|2013-10-01 13:13:00|6.939803838|80.99150058;4|2013-10-01 13:14:00|6.939803838|80.99150058;5|2013-10-01 13:19:00|6.90387139|80.91963568
28,2013-10-01,5,STAY,0.0,23.0,13:19:00,13:42:00,2,1|2013-10-01 13:19:00|6.903871|80.919636
28,2013-10-01,6,MOVE,2972.8962,39.0,13:42:00,14:37:00,6,1|2013-10-01 13:42:00|6.90387139|80.91963568;2|2013-10-01 13:43:00|6.90387139|80.91065257;3|2013-10-01 13:47:00|6.90387139|80.91065257;4|2013-10-01 13:48:00|6.90387139|80.91963568;5|2013-10-01 14:21:00|6.90387139|80.91065257;6|2013-10-01 14:37:00|6.90387139|80.91963568
28,2013-10-01,7,STAY,0.0,118.0,14:37:00,16:35:00,5,1|2013-10-01 14:37:00|6.903871|80.919636
