27,2013-10-02,6,MOVE,26313.3653,292.3167,15:33:02,20:25:21,3,1|2013-10-02 15:33:02|9.158632502|80.28183473;2|2013-10-02 18:02:45|9.230497398|80.12912182;3|2013-10-02 20:25:21|9.10473383|80.32675029
28,2013-10-02,1,MOVE,45937.6004,311.15,06:21:09,11:44:56,16,1|2013-10-02 06:21:09|6.90387139|80.91963568;2|2013-10-02 08:37:59|6.912854502|80.91065257;3|2013-10-02 09:03:34|6.90387139|80.91065257;4|2013-10-02 09:11:16|6.912854502|80.91065257;5|2013-10-02 09:29:00|6.90387139|80.91963568;6|2013-10-02 09:29:53|6.90387139|80.91065257;7|2013-10-02 09:42:05|6.90387139|80.91065257;8|2013-10-02 10:23:38|6.90387139|80.91963568;9|2013-10-02 10:31:05|6.90387139|80.91963568;10|2013-10-02 10:31:14|6.90387139|80.91963568;11|2013-10-02 10:37:34|6.99370251|81.07234858;12|2013-10-02 10:43:13|6.99370251|81.07234858;13|2013-10-02 10:53:32|6.90387139|80.91065257;14|2013-10-02 11:24:42|6.90387139|80.91963568;15|2013-10-02 11:32:18|6.90387139|80.91963568;16|2013-10-02 11:44:56|6.90387139|80.91065257
28,2013-10-02,2,STAY,0.0,41.4167,11:44:56,12:26:21,3,1|2013-10-02 11:44:56|6.903871|80.910653
28,2013-10-02,3,MOVE,0.0,0.0,12:26:21,13:11:04,2,1|2013-10-02 12:26:21|6.90387139|80.91065257;2|2013-10-02 13:11:04|6.90387139|80.91963568
28,2013-10-02,4,STAY,0.0,39.4333,13:11:04,13:50:30,3,1|2013-10-02 13:11:04|6.903871|80.919636
28,2013-10-02,5,MOVE,17367.3321,30.7833,13:50:30,14:58:12,3,1|2013-10-02 13:50:30|6.90387139|80.91963568;2|2013-10-02 14:21:17|6.984719398|81.05438236;3|2013-10-02 14:58:12|6.90387139|80.91963568
28,2013-10-02,6,STAY,0.0,89.4,14:58:12,16:27:36,5,1|2013-10-02 14:58:12|6.903871|80.919636
28,2013-10-02,7,MOVE,38378.0218,405.95,16:27:36,23:13:33,14,1|2013-10-02 16:27:36|6.90387139|80.91963568;2|2013-10-02 16:37:17|6.90387139|80.91065257;3|2013-10-02 16:49:56|6.90387139|80.91065257;4|2013-10-02 17:05:37|6.832006494|81.00048369;5|2013-10-02 19:05:44|6.90387139|80.91963568;6|2013-10-02 19:15:46|6.90387139|80.91963568;7|2013-10-02 19:28:29|6.90387139|80.91065257;8|2013-10-02 20:06:55|6.90387139|80.91963568;9|2013-10-02 20:07:13|6.90387139|80.91963568;10|2013-10-02 20:11:25|6.90387139|80.91065257;11|2013-10-02 20:41:45|6.90387139|80.91963568;12|2013-10-02 20:50:11|6.90387139|80.91963568;13|2013-10-02 22:58:17|6.984719398|81.06336547;14|2013-10-02 23:13:33|6.876922054|80.94658502
29,2013-10-02,1,MOVE,0.0,0.0,09:33:34,18:24:36,2,1|2013-10-02 09:33:34|6.921837614|79.90454402;2|2013-10-02 18:24:36|6.607428694|80.24590228
29,2013-10-02,2,STAY,0.0,95.9167,18:24:36,20:00:31,3,1|2013-10-02 18:24:36|6.607429|80.245902
30,2013-10-02,1,MOVE,0.0,0.0,02:18:59,09:28:56,2,1|2013-10-02 02:18:59|6.562513134|80.00335826;2|2013-10-02 09:28:56|6.805057158|79.91352714
30,2013-10-02,2,STAY,0.0,48.2333,09:28:56,10:17:10,7,1|2013-10-02 09:28:56|6.805057|79.913527
30,2013-10-02,3,MOVE,61112.9955,361.7,10:17:10,16:25:28,8,1|2013-10-02 10:17:10|6.805057158|79.91352714;2|2013-10-02 11:20:58|6.849972718|79.86861158;3|2013-10-02 11:40:52|6.580479358|79.9584427;4|2013-10-02 11:57:54|6.805057158|79.91352714;5|2013-10-02 14:29:30|6.580479358|80.02132448;6|2013-10-02 14:58:04|6.805057158|79.91352714;7|2013-10-02 16:18:52|6.805057158|79.92251025;8|2013-10-02 16:25:28|6.805057158|79.91352714
30,2013-10-02,4,STAY,0.0,56.4333,16:25:28,17:21:54,3,1|2013-10-02 16:25:28|6.805057|79.913527
30,2013-10-02,5,MOVE,60270.0519,105.3333,17:21:54,19:54:37,5,1|2013-10-02 17:21:54|6.805057158|79.91352714;2|2013-10-02 18:12:20|6.76912471|79.94047647;3|2013-10-02 19:05:31|6.580479358|80.02132448;4|2013-10-02 19:07:14|6.580479358|80.02132448;5|2013-10-02 19:54:37|6.562513134|80.00335826
30,2013-10-02,6,STAY,0.0,90.7167,19:54:37,21:25:20,2,1|2013-10-02 19:54:37|6.562513|80.003358
31,2013-10-02,1,STAY,0.0,287.7833,07:32:01,12:19:48,7,1|2013-10-02 07:32:01|8.188456|79.859628
31,2013-10-02,2,MOVE,18210.6058,306.75,12:19:48,18:39:28,3,1|2013-10-02 12:19:48|8.188456406|79.85962846;2|2013-10-02 17:26:33|8.02676039|79.83267913;3|2013-10-02 18:39:28|8.188456406|79.85962846
31,2013-10-02,3,STAY,0.0,124.35,18:39:28,20:43:49,3,1|2013-10-02 18:39:28|8.188456|79.859628
32,2013-10-02,1,MOVE,120695.1044,384.3333,08:35:32,15:14:37,9,1|2013-10-02 08:35:32|9.158632502|80.54234498;2|2013-10-02 08:58:08|8.96998715|80.52437875;3|2013-10-02 11:39:38|9.068801382|80.49742942;4|2013-10-02 12:00:13|9.158632502|80.54234498;5|2013-10-02 13:15:50|8.96998715|80.52437875;6|2013-10-02 13:33:13|9.068801382|80.49742942;7|2013-10-02 13:35:20|9.068801382|80.49742942;8|2013-10-02 14:59:52|8.754392462|80.49742942;9|2013-10-02 15:14:37|8.96998715|80.52437875
32,2013-10-02,2,STAY,0.0,423.8333,15:14:37,22:18:27,7,1|2013-10-02 15:14:37|8.969987|80.524379
33,2013-10-02,1,STAY,0.0,145.85,15:56:55,18:22:46,3,1|2013-10-02 15:56:55|7.981845|80.380649
33,2013-10-02,2,MOVE,145435.0024,77.05,18:22:46,19:39:49,3,1|2013-10-02 18:22:46|7.98184483|80.38064896;2|2013-10-02 18:54:33|6.715226038|80.04827382;3|2013-10-02 19:39:49|7.98184483|80.38064896
34,2013-10-02,1,STAY,0.0,495.35,05:19:28,13:34:49,15,1|2013-10-02 05:19:28|6.221155|80.120139
34,2013-10-02,2,MOVE,2815.0203,44.2,13:34:49,14:59:45,3,1|2013-10-02 13:34:49|6.221154878|80.12013871;2|2013-10-02 14:19:01|6.239121102|80.10217249;3|2013-10-02 14:59:45|6.221154878|80.12013871
34,2013-10-02,3,STAY,0.0,63.75,14:59:45,16:03:30,8,1|2013-10-02 14:59:45|6.221155|80.120139
34,2013-10-02,4,MOVE,17606.5015,135.7833,16:03:30,18:32:11,5,1|2013-10-02 16:03:30|6.221154878|80.12013871;2|2013-10-02 17:09:06|6.248104214|80.05725693;3|2013-10-02 17:38:41|6.239121102|80.05725693;4|2013-10-02 18:19:17|6.239121102|80.10217249;5|2013-10-02 18:32:11|6.221154878|80.12013871
34,2013-10-02,5,STAY,0.0,236.55,18:32:11,22:28:44,10,1|2013-10-02 18:32:11|6.221155|80.120139
35,2013-10-02,1,MOVE,13305.2906,274.2667,06:51:16,13:53:40,4,1|2013-10-02 06:51:16|6.876922054|80.1111556;2|2013-10-02 07:19:12|6.85895583|80.16505427;3|2013-10-02 11:25:32|6.921837614|80.15607116;4|2013-10-02 13:53:40|6.85895583|80.16505427
35,2013-10-02,2,STAY,0.0,533.9667,13:53:40,22:47:38,3,1|2013-10-02 13:53:40|6.858956|80.165054
36,2013-10-02,1,STAY,0.0,199.1833,01:09:18,04:28:29,4,1|2013-10-02 01:09:18|9.652704|80.021324
36,2013-10-02,2,STAY,0.0,221.1833,04:28:29,08:14:40,2,1|2013-10-02 04:28:29|9.652704|80.021324
36,2013-10-02,3,MOVE,0.0,0.0,08:14:40,08:19:40,2,1|2013-10-02 08:14:40|9.652703662|80.02132448;2|2013-10-02 08:19:40|9.652703662|80.03030759
36,2013-10-02,4,STAY,0.0,503.2167,08:19:40,16:47:53,2,1|2013-10-02 08:19:40|9.652704|80.030308
36,2013-10-02,5,MOVE,2385.7768,31.9667,16:47:53,19:01:05,4,1|2013-10-02 16:47:53|9.652703662|80.03030759;2|2013-10-02 16:52:53|9.652703662|80.02132448;3|2013-10-02 17:19:51|9.661686774|80.0392907;4|2013-10-02 19:01:05|9.652703662|80.02132448
36,2013-10-02,6,STAY,0.0,27.85,19:01:05,19:28:56,2,1|2013-10-02 19:01:05|9.652704|80.021324
36,2013-10-02,7,MOVE,984.0708,83.75,19:28:56,20:52:41,3,1|2013-10-02 19:28:56|9.652703662|80.02132448;2|2013-10-02 19:54:04|9.652703662|80.03030759;3|2013-10-02 20:52:41|9.652703662|80.02132448
37,2013-10-02,1,STAY,0.0,622.2333,07:12:20,17:34:34,3,1|2013-10-02 07:12:20|6.867939|81.341842
37,2013-10-02,2,MOVE,26468.8003,204.85,17:34:34,20:59:25,3,1|2013-10-02 17:34:34|6.867938942|81.34184194;2|2013-10-02 19:14:53|6.894888278|81.24302771;3|2013-10-02 20:59:25|6.894888278|81.20709526
38,2013-10-02,1,MOVE,0.0,0.0,06:55:51,08:18:34,2,1|2013-10-02 06:55:51|7.047601182|81.20709526;2|2013-10-02 08:18:34|6.99370251|81.0094668
38,2013-10-02,2,STAY,0.0,53.6833,08:18:34,09:12:15,3,1|2013-10-02 08:18:34|6.993703|81.009467
38,2013-10-02,3,MOVE,279121.2856,768.6167,09:12:15,22:00:52,13,1|2013-10-02 09:12:15|6.99370251|81.0094668;2|2013-10-02 09:31:42|6.912854502|80.98251746;3|2013-10-02 09:44:37|6.94878695|81.1621797;4|2013-10-02 10:09:20|7.415908774|81.82692999;5|2013-10-02 10:21:49|7.415908774|81.82692999;6|2013-10-02 10:30:13|6.912854502|80.98251746;7|2013-10-02 12:00:41|6.984719398|81.05438236;8|2013-10-02 14:31:40|6.984719398|81.04539925;9|2013-10-02 14:44:51|6.912854502|80.98251746;10|2013-10-02 15:09:30|6.99370251|81.0094668;11|2013-10-02 15:56:47|6.939803838|80.99150058;12|2013-10-02 18:21:22|6.984719398|81.05438236;13|2013-10-02 22:00:52|6.912854502|80.98251746
40,2013-10-02,1,STAY,0.0,947.5667,07:42:30,23:30:04,11,1|2013-10-02 07:42:30|8.323203|80.398615
41,2013-10-02,1,STAY,0.0,282.2833,07:26:07,12:08:24,3,1|2013-10-02 07:26:07|7.263196|79.859628
41,2013-10-02,2,MOVE,6070.5322,261.1,12:08:24,16:29:30,2,1|2013-10-02 12:08:24|7.26319587|79.85962846;2|2013-10-02 16:29:30|7.209297198|79.85064535
42,2013-10-02,1,STAY,0.0,316.75,10:58:01,16:14:46,3,1|2013-10-02 10:58:01|7.281162|80.73099
43,2013-10-02,1,MOVE,18429.9085,217.2167,09:46:11,14:39:52,5,1|2013-10-02 09:46:11|9.742534782|80.03030759;2|2013-10-02 10:20:40|9.724568558|80.02132448;3|2013-10-02 13:04:29|9.661686774|80.01234137;4|2013-10-02 13:23:24|9.787450342|80.07522315;5|2013-10-02 14:39:52|9.742534782|80.03030759
43,2013-10-02,2,STAY,0.0,253.25,14:39:52,18:53:07,6,1|2013-10-02 14:39:52|9.742535|80.030308
43,2013-10-02,3,MOVE,10002.0288,288.6167,18:53:07,23:41:44,4,1|2013-10-02 18:53:07|9.742534782|80.03030759;2|2013-10-02 19:02:15|9.769484118|80.03030759;3|2013-10-02 20:00:02|9.742534782|80.03030759;4|2013-10-02 23:41:44|9.787450342|80.07522315
45,2013-10-02,1,MOVE,0.0,0.0,13:14:07,13:14:07,1,1|2013-10-02 13:14:07|6.984719398|79.98539203
46,2013-10-02,1,MOVE,34203.1797,946.55,04:08:39,19:55:12,5,1|2013-10-02 04:08:39|7.415908774|81.82692999;2|2013-10-02 04:45:04|7.362010102|81.79998066;3|2013-10-02 06:54:48|7.290145206|81.86286244;4|2013-10-02 18:41:14|7.362010102|81.79998066;5|2013-10-02 19:55:12|7.362010102|81.84489622
47,2013-10-02,1,MOVE,998.2034,19.8333,03:30:47,05:58:23,3,1|2013-10-02 03:30:47|8.987953374|79.90454402;2|2013-10-02 03:50:37|8.978970262|79.90454402;3|2013-10-02 05:58:23|8.987953374|79.90454402
47,2013-10-02,2,STAY,0.0,108.15,05:58:23,07:46:32,2,1|2013-10-02 05:58:23|8.987953|79.904544
47,2013-10-02,3,MOVE,0.0,0.0,07:46:32,08:22:24,2,1|2013-10-02 07:46:32|8.987953374|79.90454402;2|2013-10-02 08:22:24|8.978970262|79.90454402
47,2013-10-02,4,STAY,0.0,846.8,08:22:24,22:34:12,2,1|2013-10-02 08:22:24|8.97897|79.904544
47,2013-10-02,5,MOVE,998.2034,5.0,22:34:12,22:39:12,2,1|2013-10-02 22:34:12|8.978970262|79.90454402;2|2013-10-02 22:39:12|8.987953374|79.90454402
48,2013-10-02,1,MOVE,17710.3564,601.1167,06:37:16,16:38:23,2,1|2013-10-02 06:37:16|6.05047575|80.27285162;2|2013-10-02 16:38:23|6.149289982|80.14708805
49,2013-10-02,1,MOVE,0.0,0.0,19:25:52,19:25:52,1,1|2013-10-02 19:25:52|6.293019774|80.15607116
50,2013-10-02,1,MOVE,0.0,6.8833,09:03:22,09:15:22,3,1|2013-10-02 09:03:22|7.164381638|81.22506149;2|2013-10-02 09:10:15|7.164381638|81.22506149;3|2013-10-02 09:15:22|7.362010102|80.94658502
50,2013-10-02,2,STAY,0.0,23.25,09:15:22,09:38:37,3,1|2013-10-02 09:15:22|7.36201|80.946585
