10,STAY,,2013-10-01 00:00:00,80.11115600,7.12844900,,2013-10-01 16:29:00,80.11115600,7.12844900,0.000,59340,0.000,1|2013-10-01 00:00:00|7.128449|80.111156
10,MOVE,,2013-10-01 16:29:00,80.11115560,7.12844919,,2013-10-01 20:11:00,80.11115560,7.09251674,3973.816,13320,1.074,1|2013-10-01 16:29:00|7.128449|80.111156;2|2013-10-01 16:47:00|7.146415|80.102172;3|2013-10-01 17:20:00|7.128449|80.111156;4|2013-10-01 20:11:00|7.092517|80.111156
10,STAY,,2013-10-01 20:11:00,80.11115600,7.09251700,,2013-10-01 22:19:00,80.11115600,7.09251700,0.000,7680,0.000,1|2013-10-01 20:11:00|7.092517|80.111156
10,MOVE,,2013-10-01 22:19:00,80.11115560,7.09251674,,2013-10-01 23:00:00,80.26386850,7.04760118,17587.546,2460,25.738,1|2013-10-01 22:19:00|7.092517|80.111156;2|2013-10-01 22:24:00|7.128449|80.111156;3|2013-10-01 23:00:00|7.047601|80.263869
10,STAY,,2013-10-01 23:00:00,80.26386850,7.04760118,,2013-10-01 23:59:59,80.26386850,7.04760118,0.000,3599,0.000,1|2013-10-01 23:00:00|7.047601|80.263869
11,STAY,,2013-10-01 00:00:00,79.90454402,6.84098961,,2013-10-01 06:15:00,79.90454402,6.84098961,0.000,22500,0.000,1|2013-10-01 00:00:00|6.840990|79.904544
11,MOVE,,2013-10-01 06:15:00,79.90454402,6.84098961,,2013-10-01 18:58:00,79.90454402,6.84098961,0.000,45780,0.000,1|2013-10-01 06:15:00|6.840990|79.904544;2|2013-10-01 17:34:00|6.894888|79.877595;3|2013-10-01 18:58:00|6.840990|79.904544
11,STAY,,2013-10-01 18:58:00,79.90454402,6.84098961,,2013-10-01 23:59:59,79.90454402,6.84098961,0.000,18119,0.000,1|2013-10-01 18:58:00|6.840990|79.904544
12,STAY,,2013-10-01 00:00:00,80.00335800,6.93082100,,2013-10-01 16:00:00,80.00335800,6.93082100,0.000,57600,0.000,1|2013-10-01 00:00:00|6.930821|80.003358
12,MOVE,,2013-10-01 16:00:00,80.00335826,6.93082073,,2013-10-01 17:22:00,80.00335826,6.93082073,0.000,4920,0.000,1|2013-10-01 16:00:00|6.930821|80.003358;2|2013-10-01 16:03:00|6.948787|80.021324;3|2013-10-01 17:22:00|6.930821|80.003358
12,STAY,,2013-10-01 17:22:00,80.00335800,6.93082100,,2013-10-01 23:59:59,80.00335800,6.93082100,0.000,23879,0.000,1|2013-10-01 17:22:00|6.930821|80.003358
13,STAY,,2013-10-01 00:00:00,79.86861200,6.85895600,,2013-10-01 20:49:00,79.86861200,6.85895600,0.000,74940,0.000,1|2013-10-01 00:00:00|6.858956|79.868612
13,MOVE,,2013-10-01 20:49:00,79.86861200,6.85895600,,2013-10-01 23:51:00,79.86861158,6.87692205,1986.869,10920,0.655,1|2013-10-01 20:49:00|6.858956|79.868612;2|2013-10-01 22:20:00|6.867939|79.859628;3|2013-10-01 23:51:00|6.876922|79.868612
13,STAY,,2013-10-01 23:51:00,79.86861158,6.87692205,,2013-10-01 23:59:59,79.86861158,6.87692205,0.000,539,0.000,1|2013-10-01 23:51:00|6.876922|79.868612
14,STAY,,2013-10-01 00:00:00,79.86861200,6.92183800,,2013-10-01 13:47:00,79.86861200,6.92183800,0.000,49620,0.000,1|2013-10-01 00:00:00|6.921838|79.868612
14,MOVE,,2013-10-01 13:47:00,79.86861158,6.92183761,,2013-10-01 19:57:00,79.86861158,6.92183761,0.000,22200,0.000,1|2013-10-01 13:47:00|6.921838|79.868612;2|2013-10-01 15:58:00|6.939804|79.868612;3|2013-10-01 19:57:00|6.921838|79.868612
14,STAY,,2013-10-01 19:57:00,79.86861158,6.92183761,,2013-10-01 23:59:59,79.86861158,6.92183761,0.000,14579,0.000,1|2013-10-01 19:57:00|6.921838|79.868612
15,STAY,,2013-10-01 00:00:00,79.92251025,6.80505716,,2013-10-01 09:20:00,79.92251025,6.80505716,0.000,33600,0.000,1|2013-10-01 00:00:00|6.805057|79.922510
15,MOVE,,2013-10-01 09:20:00,79.92251025,6.80505716,,2013-10-01 11:24:00,79.93149336,6.77810782,3141.404,7440,1.520,1|2013-10-01 09:20:00|6.805057|79.922510;2|2013-10-01 11:24:00|6.778108|79.931493
15,STAY,,2013-10-01 11:24:00,79.93149300,6.77810800,,2013-10-01 13:03:00,79.93149300,6.77810800,0.000,5940,0.000,1|2013-10-01 11:24:00|6.778108|79.931493
15,MOVE,,2013-10-01 13:03:00,79.93149336,6.77810782,,2013-10-01 15:50:00,79.94945958,6.77810782,1986.104,10020,0.714,1|2013-10-01 13:03:00|6.778108|79.931493;2|2013-10-01 15:50:00|6.778108|79.949460
15,STAY,,2013-10-01 15:50:00,79.94946000,6.77810800,,2013-10-01 20:00:00,79.94946000,6.77810800,0.000,15000,0.000,1|2013-10-01 15:50:00|6.778108|79.949460
15,MOVE,,2013-10-01 20:00:00,79.94945958,6.77810782,,2013-10-01 20:53:00,79.93149336,6.77810782,1986.104,3180,2.248,1|2013-10-01 20:00:00|6.778108|79.949460;2|2013-10-01 20:53:00|6.778108|79.931493
15,STAY,,2013-10-01 20:53:00,79.93149336,6.77810782,,2013-10-01 23:59:59,79.93149336,6.77810782,0.000,11219,0.000,1|2013-10-01 20:53:00|6.778108|79.931493
16,STAY,,2013-10-01 00:00:00,80.13810500,9.67067000,,2013-10-01 07:43:00,80.13810500,9.67067000,0.000,27780,0.000,1|2013-10-01 00:00:00|9.670670|80.138105
16,MOVE,,2013-10-01 07:43:00,80.13810494,9.67066989,,2013-10-01 08:35:00,80.01234137,9.67066989,13802.295,3120,15.926,1|2013-10-01 07:43:00|9.670670|80.138105;2|2013-10-01 08:35:00|9.670670|80.012341
16,STAY,,2013-10-01 08:35:00,80.01234100,9.67067000,,2013-10-01 13:43:00,80.01234100,9.67067000,0.000,18480,0.000,1|2013-10-01 08:35:00|9.670670|80.012341
16,MOVE,,2013-10-01 13:43:00,80.01234137,9.67066989,,2013-10-01 15:34:00,80.01234137,9.67066989,0.000,6660,0.000,1|2013-10-01 13:43:00|9.670670|80.012341;2|2013-10-01 14:25:00|9.661687|80.030308;3|2013-10-01 15:18:00|9.661687|80.012341;4|2013-10-01 15:34:00|9.670670|80.012341
16,STAY,,2013-10-01 15:34:00,80.01234100,9.67067000,,2013-10-01 23:59:59,80.01234100,9.67067000,0.000,30359,0.000,1|2013-10-01 15:34:00|9.670670|80.012341
17,STAY,,2013-10-01 00:00:00,80.47048008,6.59844558,,2013-10-01 23:59:59,80.47048008,6.59844558,0.000,86399,0.000,1|2013-10-01 00:00:00|6.598446|80.470480
18,STAY,,2013-10-01 00:00:00,81.71014954,7.60455413,,2013-10-01 03:55:00,81.71014954,7.60455413,0.000,14100,0.000,1|2013-10-01 00:00:00|7.604554|81.710150
18,MOVE,,2013-10-01 03:55:00,81.71014954,7.60455413,,2013-10-01 09:52:00,81.67421709,7.70336836,11625.177,21420,1.954,1|2013-10-01 03:55:00|7.604554|81.710150;2|2013-10-01 07:08:00|7.721335|81.701166;3|2013-10-01 09:52:00|7.703368|81.674217
18,STAY,,2013-10-01 09:52:00,81.67421700,7.70336800,,2013-10-01 10:28:00,81.67421700,7.70336800,0.000,2160,0.000,1|2013-10-01 09:52:00|7.703368|81.674217
18,MOVE,,2013-10-01 10:28:00,81.67421709,7.70336836,,2013-10-01 14:08:00,81.67421709,7.70336836,0.000,13200,0.000,1|2013-10-01 10:28:00|7.703368|81.674217;2|2013-10-01 11:20:00|7.685402|81.737099;3|2013-10-01 12:44:00|7.712351|81.701166;4|2013-10-01 14:08:00|7.703368|81.674217
18,STAY,,2013-10-01 14:08:00,81.67421700,7.70336800,,2013-10-01 17:49:00,81.67421700,7.70336800,0.000,13260,0.000,1|2013-10-01 14:08:00|7.703368|81.674217
